KD2 vs codex-rust-v0.143.0 full semantic file inventory
Base: C:\Users\kuh\Desktop\codex-rust-v0.143.0\codex-rs
KD2:  C:\Users\kuh\Desktop\codexKD2\codex-rs
Source TSV: C:\Users\kuh\Desktop\kd4\kd2_vs_0_143_semantic_inventory.tsv
Columns: status | top | ext | base_bytes | kd2_bytes | rel
added_in_kd2 | memories | .md |  | 119 | memories\write\templates\README.md
added_in_kd2 | message-history | .md |  | 93 | message-history\README.md
added_in_kd2 | message-history | .md |  | 112 | message-history\src\README.md
added_in_kd2 | model-provider-info | .md |  | 97 | model-provider-info\README.md
added_in_kd2 | model-provider-info | .md |  | 116 | model-provider-info\src\README.md
added_in_kd2 | model-provider | .md |  | 92 | model-provider\README.md
added_in_kd2 | model-provider | .md |  | 128 | model-provider\src\amazon_bedrock\README.md
added_in_kd2 | model-provider | .md |  | 111 | model-provider\src\README.md
added_in_kd2 | models-manager | .md |  | 92 | models-manager\README.md
added_in_kd2 | models-manager | .rs |  | 4151 | models-manager\src\catalog_templates.rs
added_in_kd2 | models-manager | .md |  | 111 | models-manager\src\README.md
added_in_kd2 | network-proxy | .md |  | 110 | network-proxy\src\README.md
added_in_kd2 | ollama | .md |  | 84 | ollama\README.md
added_in_kd2 | ollama | .md |  | 103 | ollama\src\README.md
added_in_kd2 | otel | .md |  | 110 | otel\src\events\README.md
added_in_kd2 | otel | .md |  | 111 | otel\src\metrics\README.md
added_in_kd2 | otel | .md |  | 101 | otel\src\README.md
added_in_kd2 | otel | .md |  | 113 | otel\tests\harness\README.md
added_in_kd2 | otel | .md |  | 103 | otel\tests\README.md
added_in_kd2 | otel | .md |  | 111 | otel\tests\suite\README.md
added_in_kd2 | plugin | .md |  | 84 | plugin\README.md
added_in_kd2 | plugin | .md |  | 103 | plugin\src\README.md
added_in_kd2 | process-hardening | .md |  | 114 | process-hardening\src\README.md
added_in_kd2 | prompts | .md |  | 85 | prompts\README.md
added_in_kd2 | prompts | .rs |  | 99 | prompts\src\agents.rs
added_in_kd2 | prompts | .md |  | 104 | prompts\src\README.md
